,loss,make_id_loss,model_id_loss,make_id_accuracy,model_id_accuracy,val_loss,val_make_id_loss,val_model_id_loss,val_make_id_accuracy,val_model_id_accuracy,lr
0,1.8705635070800781,0.4512558579444885,1.419309139251709,0.8643052577972412,0.5303072929382324,1.6738065481185913,0.4913468658924103,1.1824597120285034,0.8761719465255737,0.6451823115348816,0.00024787522852420807
1,1.8531596660614014,0.4441966414451599,1.4089635610580444,0.8638501763343811,0.5338180661201477,1.6743437051773071,0.49136701226234436,1.1829770803451538,0.8767253160476685,0.6415690183639526,0.0002242867776658386
2,1.8510925769805908,0.44370320439338684,1.4073878526687622,0.8653346300125122,0.5338613986968994,1.6744914054870605,0.49172091484069824,1.1827715635299683,0.8769206404685974,0.6411784291267395,0.00020294306159485132
3,1.8557237386703491,0.44221821427345276,1.4135059118270874,0.8653563261032104,0.5303398370742798,1.6757957935333252,0.49251803755760193,1.183278203010559,0.8770833611488342,0.6421875357627869,0.00018363047274760902
4,1.8515502214431763,0.4424968957901001,1.4090534448623657,0.8663748502731323,0.5341973304748535,1.676493763923645,0.49265995621681213,1.1838337182998657,0.8769857287406921,0.6418620347976685,0.00016615573258604854
5,1.8471198081970215,0.4380706250667572,1.4090471267700195,0.8670250177383423,0.5338072180747986,1.6703646183013916,0.4908914864063263,1.1794723272323608,0.8774089217185974,0.6439127922058105,0.0001503439125372097
6,1.8453048467636108,0.4399968683719635,1.4053071737289429,0.8662664890289307,0.5342406630516052,1.6741840839385986,0.4928681254386902,1.1813167333602905,0.8770833611488342,0.6429362297058105,0.00013603680417872965
7,1.8477954864501953,0.4395948052406311,1.4082022905349731,0.8654321432113647,0.5344573855400085,1.6675816774368286,0.4894641935825348,1.1781175136566162,0.8767253160476685,0.6448568105697632,0.00012309118756093085
8,1.8547857999801636,0.44648781418800354,1.4082977771759033,0.8642619252204895,0.5322902202606201,1.67015540599823,0.49082091450691223,1.1793341636657715,0.8772786855697632,0.6453450918197632,0.00011137751425849274
9,1.8521194458007812,0.44548457860946655,1.406636118888855,0.8647278547286987,0.5368953943252563,1.6672086715698242,0.48977768421173096,1.177430272102356,0.8775390982627869,0.6458984613418579,0.00010077853949042037
